rag_place_id,name,province,city,area,address,category,category_main,category_sub,short_description,rating,quality_score,recommended_use,requires_realtime_check,current_images_json,source_url,source,destination_group,official_search_query,image_search_query,wikimedia_search_query,source_page_search_query,notes_for_human_check
NDI_0040,Làng kèn đồng Phạm Pháo,Nam Định,Nam Định,Hải Hậu,"Xã Hải Minh, Hải Hậu, Nam Định",culture,Làng nghề,Trải nghiệm văn hóa,Điểm trải nghiệm văn hóa tiêu biểu tại Hải Hậu.,3.9,7.8,supporting,1,[],https://vietnamtourism.gov.vn/post/12251,Cục Du lịch Quốc gia Việt Nam; Vườn quốc gia Xuân Thủy; tổng hợp nguồn công khai,Nam Định - Hải Hậu,Làng kèn đồng Phạm Pháo Hải Hậu Nam Định ảnh chính thức du lịch,Làng kèn đồng Phạm Pháo Hải Hậu Nam Định Trải nghiệm văn hóa ảnh địa điểm du lịch,Làng kèn đồng Phạm Pháo Hải Hậu Nam Định Wikimedia Commons,Làng kèn đồng Phạm Pháo Hải Hậu Nam Định site:vietnam.travel OR site:vietnamtourism.gov.vn OR site:*.gov.vn,"Chỉ dùng image_url trực tiếp .jpg/.png/.webp; không dùng trang HTML, ảnh random, placeholder; phải ghi nguồn/credit."
NDI_0041,Làng nghề làm muối Hải Hậu,Nam Định,Nam Định,Hải Hậu,"Hải Hậu, Nam Định",culture,Làng nghề,Trải nghiệm văn hóa,Điểm trải nghiệm văn hóa tiêu biểu tại Hải Hậu.,3.9,7.8,supporting,1,[],https://vietnamtourism.gov.vn/post/12251,Cục Du lịch Quốc gia Việt Nam; Vườn quốc gia Xuân Thủy; tổng hợp nguồn công khai,Nam Định - Hải Hậu,Làng nghề làm muối Hải Hậu Hải Hậu Nam Định ảnh chính thức du lịch,Làng nghề làm muối Hải Hậu Hải Hậu Nam Định Trải nghiệm văn hóa ảnh địa điểm du lịch,Làng nghề làm muối Hải Hậu Hải Hậu Nam Định Wikimedia Commons,Làng nghề làm muối Hải Hậu Hải Hậu Nam Định site:vietnam.travel OR site:vietnamtourism.gov.vn OR site:*.gov.vn,"Chỉ dùng image_url trực tiếp .jpg/.png/.webp; không dùng trang HTML, ảnh random, placeholder; phải ghi nguồn/credit."
NDI_0062,Làng nghề đúc đồng Tống Xá,Nam Định,Nam Định,Ý Yên,"Xã Yên Xá, Ý Yên, Nam Định",culture,Làng nghề,Trải nghiệm văn hóa,Điểm trải nghiệm văn hóa tiêu biểu tại Ý Yên.,3.9,7.8,supporting,1,[],https://vietnamtourism.gov.vn/post/12251,Cục Du lịch Quốc gia Việt Nam; Vườn quốc gia Xuân Thủy; tổng hợp nguồn công khai,Nam Định - Ý Yên,Làng nghề đúc đồng Tống Xá Ý Yên Nam Định ảnh chính thức du lịch,Làng nghề đúc đồng Tống Xá Ý Yên Nam Định Trải nghiệm văn hóa ảnh địa điểm du lịch,Làng nghề đúc đồng Tống Xá Ý Yên Nam Định Wikimedia Commons,Làng nghề đúc đồng Tống Xá Ý Yên Nam Định site:vietnam.travel OR site:vietnamtourism.gov.vn OR site:*.gov.vn,"Chỉ dùng image_url trực tiếp .jpg/.png/.webp; không dùng trang HTML, ảnh random, placeholder; phải ghi nguồn/credit."
NDI_0063,Làng nghề sơn mài Cát Đằng,Nam Định,Nam Định,Ý Yên,"Xã Yên Tiến, Ý Yên, Nam Định",culture,Làng nghề,Trải nghiệm văn hóa,Điểm trải nghiệm văn hóa tiêu biểu tại Ý Yên.,3.9,7.8,supporting,1,[],https://vietnamtourism.gov.vn/post/12251,Cục Du lịch Quốc gia Việt Nam; Vườn quốc gia Xuân Thủy; tổng hợp nguồn công khai,Nam Định - Ý Yên,Làng nghề sơn mài Cát Đằng Ý Yên Nam Định ảnh chính thức du lịch,Làng nghề sơn mài Cát Đằng Ý Yên Nam Định Trải nghiệm văn hóa ảnh địa điểm du lịch,Làng nghề sơn mài Cát Đằng Ý Yên Nam Định Wikimedia Commons,Làng nghề sơn mài Cát Đằng Ý Yên Nam Định site:vietnam.travel OR site:vietnamtourism.gov.vn OR site:*.gov.vn,"Chỉ dùng image_url trực tiếp .jpg/.png/.webp; không dùng trang HTML, ảnh random, placeholder; phải ghi nguồn/credit."
NDI_0064,Làng nghề chạm gỗ La Xuyên,Nam Định,Nam Định,Ý Yên,"Xã Yên Ninh, Ý Yên, Nam Định",culture,Làng nghề,Trải nghiệm văn hóa,Điểm trải nghiệm văn hóa tiêu biểu tại Ý Yên.,3.9,7.8,supporting,1,[],https://vietnamtourism.gov.vn/post/12251,Cục Du lịch Quốc gia Việt Nam; Vườn quốc gia Xuân Thủy; tổng hợp nguồn công khai,Nam Định - Ý Yên,Làng nghề chạm gỗ La Xuyên Ý Yên Nam Định ảnh chính thức du lịch,Làng nghề chạm gỗ La Xuyên Ý Yên Nam Định Trải nghiệm văn hóa ảnh địa điểm du lịch,Làng nghề chạm gỗ La Xuyên Ý Yên Nam Định Wikimedia Commons,Làng nghề chạm gỗ La Xuyên Ý Yên Nam Định site:vietnam.travel OR site:vietnamtourism.gov.vn OR site:*.gov.vn,"Chỉ dùng image_url trực tiếp .jpg/.png/.webp; không dùng trang HTML, ảnh random, placeholder; phải ghi nguồn/credit."
NDI_0068,Làng hoa Vị Khê,Nam Định,Nam Định,Nam Trực,"Xã Nam Điền, Nam Trực, Nam Định",culture,Làng nghề,Trải nghiệm văn hóa,Điểm trải nghiệm văn hóa tiêu biểu tại Nam Trực.,3.9,7.8,supporting,1,[],https://vietnamtourism.gov.vn/post/12251,Cục Du lịch Quốc gia Việt Nam; Vườn quốc gia Xuân Thủy; tổng hợp nguồn công khai,Nam Định - Nam Trực,Làng hoa Vị Khê Nam Trực Nam Định ảnh chính thức du lịch,Làng hoa Vị Khê Nam Trực Nam Định Trải nghiệm văn hóa ảnh địa điểm du lịch,Làng hoa Vị Khê Nam Trực Nam Định Wikimedia Commons,Làng hoa Vị Khê Nam Trực Nam Định site:vietnam.travel OR site:vietnamtourism.gov.vn OR site:*.gov.vn,"Chỉ dùng image_url trực tiếp .jpg/.png/.webp; không dùng trang HTML, ảnh random, placeholder; phải ghi nguồn/credit."
NDI_0072,Làng nghề cây cảnh Điền Xá,Nam Định,Nam Định,Nam Trực,"Nam Trực, Nam Định",culture,Làng nghề,Trải nghiệm văn hóa,Điểm trải nghiệm văn hóa tiêu biểu tại Nam Trực.,3.9,7.8,supporting,1,[],https://vietnamtourism.gov.vn/post/12251,Cục Du lịch Quốc gia Việt Nam; Vườn quốc gia Xuân Thủy; tổng hợp nguồn công khai,Nam Định - Nam Trực,Làng nghề cây cảnh Điền Xá Nam Trực Nam Định ảnh chính thức du lịch,Làng nghề cây cảnh Điền Xá Nam Trực Nam Định Trải nghiệm văn hóa ảnh địa điểm du lịch,Làng nghề cây cảnh Điền Xá Nam Trực Nam Định Wikimedia Commons,Làng nghề cây cảnh Điền Xá Nam Trực Nam Định site:vietnam.travel OR site:vietnamtourism.gov.vn OR site:*.gov.vn,"Chỉ dùng image_url trực tiếp .jpg/.png/.webp; không dùng trang HTML, ảnh random, placeholder; phải ghi nguồn/credit."
NDI_0073,Làng nghề dệt Cổ Chất,Nam Định,Nam Định,Trực Ninh,"Phương Định, Trực Ninh, Nam Định",culture,Làng nghề,Trải nghiệm văn hóa,Điểm trải nghiệm văn hóa tiêu biểu tại Trực Ninh.,3.9,7.8,supporting,1,[],https://vietnamtourism.gov.vn/post/12251,Cục Du lịch Quốc gia Việt Nam; Vườn quốc gia Xuân Thủy; tổng hợp nguồn công khai,Nam Định - Trực Ninh,Làng nghề dệt Cổ Chất Trực Ninh Nam Định ảnh chính thức du lịch,Làng nghề dệt Cổ Chất Trực Ninh Nam Định Trải nghiệm văn hóa ảnh địa điểm du lịch,Làng nghề dệt Cổ Chất Trực Ninh Nam Định Wikimedia Commons,Làng nghề dệt Cổ Chất Trực Ninh Nam Định site:vietnam.travel OR site:vietnamtourism.gov.vn OR site:*.gov.vn,"Chỉ dùng image_url trực tiếp .jpg/.png/.webp; không dùng trang HTML, ảnh random, placeholder; phải ghi nguồn/credit."
NDI_0074,Làng nghề ươm tơ Cổ Chất,Nam Định,Nam Định,Trực Ninh,"Phương Định, Trực Ninh, Nam Định",culture,Làng nghề,Trải nghiệm văn hóa,Điểm trải nghiệm văn hóa tiêu biểu tại Trực Ninh.,3.9,7.8,supporting,1,[],https://vietnamtourism.gov.vn/post/12251,Cục Du lịch Quốc gia Việt Nam; Vườn quốc gia Xuân Thủy; tổng hợp nguồn công khai,Nam Định - Trực Ninh,Làng nghề ươm tơ Cổ Chất Trực Ninh Nam Định ảnh chính thức du lịch,Làng nghề ươm tơ Cổ Chất Trực Ninh Nam Định Trải nghiệm văn hóa ảnh địa điểm du lịch,Làng nghề ươm tơ Cổ Chất Trực Ninh Nam Định Wikimedia Commons,Làng nghề ươm tơ Cổ Chất Trực Ninh Nam Định site:vietnam.travel OR site:vietnamtourism.gov.vn OR site:*.gov.vn,"Chỉ dùng image_url trực tiếp .jpg/.png/.webp; không dùng trang HTML, ảnh random, placeholder; phải ghi nguồn/credit."
NDI_0084,Làng nghề phở Vân Cù,Nam Định,Nam Định,Nam Trực,"Xã Đồng Sơn, Nam Trực, Nam Định",culture,Làng nghề,Trải nghiệm văn hóa,Điểm trải nghiệm văn hóa tiêu biểu tại Nam Trực.,3.9,7.8,supporting,1,[],https://vietnamtourism.gov.vn/post/12251,Cục Du lịch Quốc gia Việt Nam; Vườn quốc gia Xuân Thủy; tổng hợp nguồn công khai,Nam Định - Nam Trực,Làng nghề phở Vân Cù Nam Trực Nam Định ảnh chính thức du lịch,Làng nghề phở Vân Cù Nam Trực Nam Định Trải nghiệm văn hóa ảnh địa điểm du lịch,Làng nghề phở Vân Cù Nam Trực Nam Định Wikimedia Commons,Làng nghề phở Vân Cù Nam Trực Nam Định site:vietnam.travel OR site:vietnamtourism.gov.vn OR site:*.gov.vn,"Chỉ dùng image_url trực tiếp .jpg/.png/.webp; không dùng trang HTML, ảnh random, placeholder; phải ghi nguồn/credit."
NDI_0085,Làng nghề bún Phú Nhai,Nam Định,Nam Định,Xuân Trường,"Xuân Phương, Xuân Trường, Nam Định",culture,Làng nghề,Trải nghiệm văn hóa,Điểm trải nghiệm văn hóa tiêu biểu tại Xuân Trường.,4.5,9.0,main,1,[],https://vietnamtourism.gov.vn/post/12251,Cục Du lịch Quốc gia Việt Nam; Vườn quốc gia Xuân Thủy; tổng hợp nguồn công khai,Nam Định - Xuân Trường,Làng nghề bún Phú Nhai Xuân Trường Nam Định ảnh chính thức du lịch,Làng nghề bún Phú Nhai Xuân Trường Nam Định Trải nghiệm văn hóa ảnh địa điểm du lịch,Làng nghề bún Phú Nhai Xuân Trường Nam Định Wikimedia Commons,Làng nghề bún Phú Nhai Xuân Trường Nam Định site:vietnam.travel OR site:vietnamtourism.gov.vn OR site:*.gov.vn,"Chỉ dùng image_url trực tiếp .jpg/.png/.webp; không dùng trang HTML, ảnh random, placeholder; phải ghi nguồn/credit."
NDI_0086,Làng nghề kẹo Sìu Châu,Nam Định,Nam Định,TP Nam Định,"TP Nam Định, Nam Định",culture,Làng nghề,Trải nghiệm văn hóa,Điểm trải nghiệm văn hóa tiêu biểu tại TP Nam Định.,3.9,7.8,supporting,1,[],https://vietnamtourism.gov.vn/post/12251,Cục Du lịch Quốc gia Việt Nam; Vườn quốc gia Xuân Thủy; tổng hợp nguồn công khai,Nam Định - Trần/Phủ Dầy,Làng nghề kẹo Sìu Châu TP Nam Định Nam Định ảnh chính thức du lịch,Làng nghề kẹo Sìu Châu TP Nam Định Nam Định Trải nghiệm văn hóa ảnh địa điểm du lịch,Làng nghề kẹo Sìu Châu TP Nam Định Nam Định Wikimedia Commons,Làng nghề kẹo Sìu Châu TP Nam Định Nam Định site:vietnam.travel OR site:vietnamtourism.gov.vn OR site:*.gov.vn,"Chỉ dùng image_url trực tiếp .jpg/.png/.webp; không dùng trang HTML, ảnh random, placeholder; phải ghi nguồn/credit."
NDI_0087,Làng nghề làm bánh gai Bà Thi,Nam Định,Nam Định,TP Nam Định,"TP Nam Định, Nam Định",culture,Làng nghề,Trải nghiệm văn hóa,Điểm trải nghiệm văn hóa tiêu biểu tại TP Nam Định.,3.9,7.8,supporting,1,[],https://vietnamtourism.gov.vn/post/12251,Cục Du lịch Quốc gia Việt Nam; Vườn quốc gia Xuân Thủy; tổng hợp nguồn công khai,Nam Định - Trần/Phủ Dầy,Làng nghề làm bánh gai Bà Thi TP Nam Định Nam Định ảnh chính thức du lịch,Làng nghề làm bánh gai Bà Thi TP Nam Định Nam Định Trải nghiệm văn hóa ảnh địa điểm du lịch,Làng nghề làm bánh gai Bà Thi TP Nam Định Nam Định Wikimedia Commons,Làng nghề làm bánh gai Bà Thi TP Nam Định Nam Định site:vietnam.travel OR site:vietnamtourism.gov.vn OR site:*.gov.vn,"Chỉ dùng image_url trực tiếp .jpg/.png/.webp; không dùng trang HTML, ảnh random, placeholder; phải ghi nguồn/credit."
NDI_0109,Làng nghề mộc La Xuyên,Nam Định,Nam Định,Ý Yên,"Yên Ninh, Ý Yên, Nam Định",culture,Làng nghề,Trải nghiệm văn hóa,Điểm trải nghiệm văn hóa tiêu biểu tại Ý Yên.,3.9,7.8,supporting,1,[],https://vietnamtourism.gov.vn/post/12251,Cục Du lịch Quốc gia Việt Nam; Vườn quốc gia Xuân Thủy; tổng hợp nguồn công khai,Nam Định - Ý Yên,Làng nghề mộc La Xuyên Ý Yên Nam Định ảnh chính thức du lịch,Làng nghề mộc La Xuyên Ý Yên Nam Định Trải nghiệm văn hóa ảnh địa điểm du lịch,Làng nghề mộc La Xuyên Ý Yên Nam Định Wikimedia Commons,Làng nghề mộc La Xuyên Ý Yên Nam Định site:vietnam.travel OR site:vietnamtourism.gov.vn OR site:*.gov.vn,"Chỉ dùng image_url trực tiếp .jpg/.png/.webp; không dùng trang HTML, ảnh random, placeholder; phải ghi nguồn/credit."
NDI_0110,Làng nghề nón Nghĩa Châu,Nam Định,Nam Định,Nghĩa Hưng,"Nghĩa Châu, Nghĩa Hưng, Nam Định",culture,Làng nghề,Trải nghiệm văn hóa,Điểm trải nghiệm văn hóa tiêu biểu tại Nghĩa Hưng.,3.9,7.8,supporting,1,[],https://vietnamtourism.gov.vn/post/12251,Cục Du lịch Quốc gia Việt Nam; Vườn quốc gia Xuân Thủy; tổng hợp nguồn công khai,Nam Định - Nghĩa Hưng,Làng nghề nón Nghĩa Châu Nghĩa Hưng Nam Định ảnh chính thức du lịch,Làng nghề nón Nghĩa Châu Nghĩa Hưng Nam Định Trải nghiệm văn hóa ảnh địa điểm du lịch,Làng nghề nón Nghĩa Châu Nghĩa Hưng Nam Định Wikimedia Commons,Làng nghề nón Nghĩa Châu Nghĩa Hưng Nam Định site:vietnam.travel OR site:vietnamtourism.gov.vn OR site:*.gov.vn,"Chỉ dùng image_url trực tiếp .jpg/.png/.webp; không dùng trang HTML, ảnh random, placeholder; phải ghi nguồn/credit."
NDI_0001,Khu di tích Đền Trần Nam Định,Nam Định,Nam Định,TP Nam Định,"Phường Lộc Vượng, TP Nam Định",spiritual,Tâm linh,Đền/phủ/miếu,Điểm đền/phủ/miếu tiêu biểu tại TP Nam Định.,4.5,9.0,main,1,[],https://vietnamtourism.gov.vn/post/60622,Cục Du lịch Quốc gia Việt Nam; Vườn quốc gia Xuân Thủy; tổng hợp nguồn công khai,Nam Định - Trần/Phủ Dầy,Khu di tích Đền Trần Nam Định TP Nam Định Nam Định ảnh chính thức du lịch,Khu di tích Đền Trần Nam Định TP Nam Định Nam Định Đền/phủ/miếu ảnh địa điểm du lịch,Khu di tích Đền Trần Nam Định TP Nam Định Nam Định Wikimedia Commons,Khu di tích Đền Trần Nam Định TP Nam Định Nam Định site:vietnam.travel OR site:vietnamtourism.gov.vn OR site:*.gov.vn,"Chỉ dùng image_url trực tiếp .jpg/.png/.webp; không dùng trang HTML, ảnh random, placeholder; phải ghi nguồn/credit."
NDI_0002,Đền Thiên Trường,Nam Định,Nam Định,TP Nam Định,"Khu Đền Trần, Lộc Vượng, TP Nam Định",spiritual,Tâm linh,Đền/phủ/miếu,Điểm đền/phủ/miếu tiêu biểu tại TP Nam Định.,3.9,7.8,supporting,1,[],https://vietnamtourism.gov.vn/post/12251,Cục Du lịch Quốc gia Việt Nam; Vườn quốc gia Xuân Thủy; tổng hợp nguồn công khai,Nam Định - Trần/Phủ Dầy,Đền Thiên Trường TP Nam Định Nam Định ảnh chính thức du lịch,Đền Thiên Trường TP Nam Định Nam Định Đền/phủ/miếu ảnh địa điểm du lịch,Đền Thiên Trường TP Nam Định Nam Định Wikimedia Commons,Đền Thiên Trường TP Nam Định Nam Định site:vietnam.travel OR site:vietnamtourism.gov.vn OR site:*.gov.vn,"Chỉ dùng image_url trực tiếp .jpg/.png/.webp; không dùng trang HTML, ảnh random, placeholder; phải ghi nguồn/credit."
NDI_0003,Đền Cố Trạch,Nam Định,Nam Định,TP Nam Định,"Khu Đền Trần, Lộc Vượng, TP Nam Định",spiritual,Tâm linh,Đền/phủ/miếu,Điểm đền/phủ/miếu tiêu biểu tại TP Nam Định.,3.9,7.8,supporting,1,[],https://vietnamtourism.gov.vn/post/12251,Cục Du lịch Quốc gia Việt Nam; Vườn quốc gia Xuân Thủy; tổng hợp nguồn công khai,Nam Định - Trần/Phủ Dầy,Đền Cố Trạch TP Nam Định Nam Định ảnh chính thức du lịch,Đền Cố Trạch TP Nam Định Nam Định Đền/phủ/miếu ảnh địa điểm du lịch,Đền Cố Trạch TP Nam Định Nam Định Wikimedia Commons,Đền Cố Trạch TP Nam Định Nam Định site:vietnam.travel OR site:vietnamtourism.gov.vn OR site:*.gov.vn,"Chỉ dùng image_url trực tiếp .jpg/.png/.webp; không dùng trang HTML, ảnh random, placeholder; phải ghi nguồn/credit."
NDI_0004,Chùa Phổ Minh,Nam Định,Nam Định,TP Nam Định,"Phường Lộc Vượng, TP Nam Định",spiritual,Tâm linh,Chùa/tháp,Điểm chùa/tháp tiêu biểu tại TP Nam Định.,4.5,9.0,main,1,[],https://vietnamtourism.gov.vn/post/12251,Cục Du lịch Quốc gia Việt Nam; Vườn quốc gia Xuân Thủy; tổng hợp nguồn công khai,Nam Định - Trần/Phủ Dầy,Chùa Phổ Minh TP Nam Định Nam Định ảnh chính thức du lịch,Chùa Phổ Minh TP Nam Định Nam Định Chùa/tháp ảnh địa điểm du lịch,Chùa Phổ Minh TP Nam Định Nam Định Wikimedia Commons,Chùa Phổ Minh TP Nam Định Nam Định site:vietnam.travel OR site:vietnamtourism.gov.vn OR site:*.gov.vn,"Chỉ dùng image_url trực tiếp .jpg/.png/.webp; không dùng trang HTML, ảnh random, placeholder; phải ghi nguồn/credit."
NDI_0005,Tháp Phổ Minh,Nam Định,Nam Định,TP Nam Định,"Chùa Phổ Minh, TP Nam Định",spiritual,Tâm linh,Chùa/tháp,Điểm chùa/tháp tiêu biểu tại TP Nam Định.,4.5,9.0,main,1,[],https://vietnamtourism.gov.vn/post/12251,Cục Du lịch Quốc gia Việt Nam; Vườn quốc gia Xuân Thủy; tổng hợp nguồn công khai,Nam Định - Trần/Phủ Dầy,Tháp Phổ Minh TP Nam Định Nam Định ảnh chính thức du lịch,Tháp Phổ Minh TP Nam Định Nam Định Chùa/tháp ảnh địa điểm du lịch,Tháp Phổ Minh TP Nam Định Nam Định Wikimedia Commons,Tháp Phổ Minh TP Nam Định Nam Định site:vietnam.travel OR site:vietnamtourism.gov.vn OR site:*.gov.vn,"Chỉ dùng image_url trực tiếp .jpg/.png/.webp; không dùng trang HTML, ảnh random, placeholder; phải ghi nguồn/credit."
NDI_0017,Đền Bảo Lộc,Nam Định,Nam Định,Mỹ Lộc,"Mỹ Phúc, Mỹ Lộc, Nam Định",spiritual,Tâm linh,Đền/phủ/miếu,Điểm đền/phủ/miếu tiêu biểu tại Mỹ Lộc.,3.9,7.8,supporting,1,[],https://vietnamtourism.gov.vn/post/12251,Cục Du lịch Quốc gia Việt Nam; Vườn quốc gia Xuân Thủy; tổng hợp nguồn công khai,Nam Định - Trần/Phủ Dầy,Đền Bảo Lộc Mỹ Lộc Nam Định ảnh chính thức du lịch,Đền Bảo Lộc Mỹ Lộc Nam Định Đền/phủ/miếu ảnh địa điểm du lịch,Đền Bảo Lộc Mỹ Lộc Nam Định Wikimedia Commons,Đền Bảo Lộc Mỹ Lộc Nam Định site:vietnam.travel OR site:vietnamtourism.gov.vn OR site:*.gov.vn,"Chỉ dùng image_url trực tiếp .jpg/.png/.webp; không dùng trang HTML, ảnh random, placeholder; phải ghi nguồn/credit."
