place_id,name,province,category_main,category_sub,app_category
NT_0012,Công viên biển Bình Sơn - Ninh Chữ,Ninh Thuận,Thiên nhiên,Biển đảo/đồi cát/rừng núi/sinh thái,beach
NT_0064,Cầu Ninh Chữ,Ninh Thuận,Di tích,Điểm tham quan văn hóa,heritage
NT_0002,Hang Rái,Ninh Thuận,Thiên nhiên,Biển đảo/đồi cát/rừng núi/sinh thái,beach
NT_0016,Hải đăng Mũi Dinh,Ninh Thuận,Tâm linh,Đền/tháp/miếu/lăng,religious
NT_0011,Khu du lịch biển Ninh Chữ,Ninh Thuận,Thiên nhiên,Biển đảo/đồi cát/rừng núi/sinh thái,beach
NT_0015,Mũi Dinh,Ninh Thuận,Tâm linh,Đền/tháp/miếu/lăng,religious
NT_0054,Rạn san hô Vĩnh Hy,Ninh Thuận,Thiên nhiên,Biển đảo/đồi cát/rừng núi/sinh thái,beach
NT_0023,Tháp Po Klong Garai,Ninh Thuận,Tâm linh,Đền/tháp/miếu/lăng,religious
NT_0038,Trại cừu Suối Tiên Ninh Thuận,Ninh Thuận,Văn hóa cộng đồng,Bản làng/làng nghề/chợ,culture
NT_0003,Vườn quốc gia Núi Chúa,Ninh Thuận,Thiên nhiên,Biển đảo/đồi cát/rừng núi/sinh thái,religious
NT_0055,Vịnh Ninh Chữ,Ninh Thuận,Thiên nhiên,Biển đảo/đồi cát/rừng núi/sinh thái,beach
NT_0001,Vịnh Vĩnh Hy,Ninh Thuận,Thiên nhiên,Biển đảo/đồi cát/rừng núi/sinh thái,beach
NT_0004,Đỉnh Núi Chúa,Ninh Thuận,Thiên nhiên,Biển đảo/đồi cát/rừng núi/sinh thái,religious
NT_0017,Đồi cát Mũi Dinh,Ninh Thuận,Tâm linh,Đền/tháp/miếu/lăng,religious
NT_0019,Đồi cát Nam Cương,Ninh Thuận,Thiên nhiên,Biển đảo/đồi cát/rừng núi/sinh thái,beach
NT_0013,Biển Bình Sơn,Ninh Thuận,Thiên nhiên,Biển đảo/đồi cát/rừng núi/sinh thái,beach
NT_0014,Biển Cà Ná,Ninh Thuận,Thiên nhiên,Biển đảo/đồi cát/rừng núi/sinh thái,beach
NT_0007,Bãi Bình Tiên,Ninh Thuận,Thiên nhiên,Biển đảo/đồi cát/rừng núi/sinh thái,beach
NT_0005,Bãi Chuối Ninh Thuận,Ninh Thuận,Thiên nhiên,Biển đảo/đồi cát/rừng núi/sinh thái,beach
NT_0062,Bãi Hỏm,Ninh Thuận,Thiên nhiên,Biển đảo/đồi cát/rừng núi/sinh thái,beach
NT_0008,Bãi Kinh Ninh Thuận,Ninh Thuận,Thiên nhiên,Biển đảo/đồi cát/rừng núi/sinh thái,beach
NT_0006,Bãi Thùng,Ninh Thuận,Thiên nhiên,Biển đảo/đồi cát/rừng núi/sinh thái,beach
NT_0063,Bãi Thùng mở rộng,Ninh Thuận,Thiên nhiên,Biển đảo/đồi cát/rừng núi/sinh thái,beach
NT_0058,Bãi biển Sơn Hải,Ninh Thuận,Thiên nhiên,Biển đảo/đồi cát/rừng núi/sinh thái,beach
NT_0026,Bảo tàng Ninh Thuận,Ninh Thuận,Văn hóa,Di tích lịch sử/bảo tàng,culture
NT_0031,Chùa Kim Sơn,Ninh Thuận,Tâm linh,Chùa/thiền viện,religious
NT_0030,Chùa Trùng Sơn Cổ Tự,Ninh Thuận,Tâm linh,Chùa/thiền viện,religious
NT_0029,Chợ đêm Ninh Thuận,Ninh Thuận,Văn hóa cộng đồng,Bản làng/làng nghề/chợ,culture
NT_0035,Cánh đồng muối Đầm Vua,Ninh Thuận,Thiên nhiên,Biển đảo/đồi cát/rừng núi/sinh thái,beach
NT_0065,Công viên đá Ninh Thuận,Ninh Thuận,Giải trí,Công viên/khu vui chơi/check-in,checkin
NT_0045,Hồ Sông Pha,Ninh Thuận,Thiên nhiên,Biển đảo/đồi cát/rừng núi/sinh thái,beach
NT_0040,Hồ Sông Sắt,Ninh Thuận,Thiên nhiên,Biển đảo/đồi cát/rừng núi/sinh thái,beach
NT_0044,Hồ Tân Giang,Ninh Thuận,Thiên nhiên,Biển đảo/đồi cát/rừng núi/sinh thái,beach
NT_0049,Làng Chăm Bàu Trúc,Ninh Thuận,Văn hóa cộng đồng,Bản làng/làng nghề/chợ,culture
NT_0048,Làng Chăm Mỹ Nghiệp,Ninh Thuận,Văn hóa cộng đồng,Bản làng/làng nghề/chợ,culture
NT_0020,Làng Chăm Tuấn Tú,Ninh Thuận,Văn hóa cộng đồng,Bản làng/làng nghề/chợ,culture
NT_0052,Làng chài Khánh Hội,Ninh Thuận,Văn hóa cộng đồng,Bản làng/làng nghề/chợ,culture
NT_0051,Làng chài Mỹ Tân,Ninh Thuận,Văn hóa cộng đồng,Bản làng/làng nghề/chợ,culture
NT_0022,Làng dệt Mỹ Nghiệp,Ninh Thuận,Văn hóa cộng đồng,Bản làng/làng nghề/chợ,culture
NT_0021,Làng gốm Bàu Trúc,Ninh Thuận,Văn hóa cộng đồng,Bản làng/làng nghề/chợ,culture
NT_0059,Làng muối Cà Ná,Ninh Thuận,Văn hóa cộng đồng,Bản làng/làng nghề/chợ,culture
NT_0034,Làng nho Thái An,Ninh Thuận,Văn hóa cộng đồng,Bản làng/làng nghề/chợ,culture
NT_0043,Suối Lồ Ồ,Ninh Thuận,Thiên nhiên,Biển đảo/đồi cát/rừng núi/sinh thái,beach
NT_0060,Suối khoáng nóng Tân Mỹ,Ninh Thuận,Thiên nhiên,Biển đảo/đồi cát/rừng núi/sinh thái,beach
NT_0042,Thác Chapơr,Ninh Thuận,Thiên nhiên,Biển đảo/đồi cát/rừng núi/sinh thái,beach
NT_0047,Thác Sakai,Ninh Thuận,Thiên nhiên,Biển đảo/đồi cát/rừng núi/sinh thái,beach
NT_0024,Tháp Po Rome,Ninh Thuận,Tâm linh,Đền/tháp/miếu/lăng,religious
NT_0037,Trại cừu An Hòa,Ninh Thuận,Văn hóa cộng đồng,Bản làng/làng nghề/chợ,culture
NT_0032,Vườn nho Ba Mọi,Ninh Thuận,Văn hóa cộng đồng,Bản làng/làng nghề/chợ,culture
NT_0033,Vườn nho Thái An,Ninh Thuận,Văn hóa cộng đồng,Bản làng/làng nghề/chợ,culture
NT_0046,Đèo Ngoạn Mục,Ninh Thuận,Thiên nhiên,Biển đảo/đồi cát/rừng núi/sinh thái,beach
NT_0025,Đền tháp Hòa Lai,Ninh Thuận,Tâm linh,Đền/tháp/miếu/lăng,religious
NT_0057,Đồi cát Sơn Hải,Ninh Thuận,Thiên nhiên,Biển đảo/đồi cát/rừng núi/sinh thái,beach
NT_0050,Chợ Nại Phan Rang,Ninh Thuận,Ẩm thực,Chợ/đặc sản,food
NT_0028,Chợ Phan Rang,Ninh Thuận,Ẩm thực,Chợ/đặc sản,food
NT_0036,Cánh đồng muối Cà Ná,Ninh Thuận,Di tích,Điểm tham quan văn hóa,heritage
NT_0061,Hang Yến Ninh Thuận,Ninh Thuận,Thiên nhiên,Biển đảo/rừng núi/sinh thái,beach
NT_0056,Khu du lịch Tanyoli,Ninh Thuận,Di tích,Điểm tham quan văn hóa,heritage
NT_0027,Quảng trường 16/4,Ninh Thuận,Di tích,Điểm tham quan văn hóa,heritage
NT_0041,Vườn quốc gia Phước Bình,Ninh Thuận,Di tích,Điểm tham quan văn hóa,heritage
NT_0039,Đồng cừu Sơn Hải,Ninh Thuận,Di tích,Điểm tham quan văn hóa,heritage
PTO_0057,Ao Châu,Phú Thọ,Thiên nhiên,Núi rừng/hồ thác/sinh thái,mountain
PTO_0056,Bản văn hóa người Mường Long Cốc,Phú Thọ,Thiên nhiên,Núi rừng/hồ thác/sinh thái,mountain
PTO_0009,Bảo tàng Hùng Vương tại Đền Hùng,Phú Thọ,Tâm linh,Đền/đình/miếu/lăng,religious
PTO_0010,Cổng chính Đền Hùng,Phú Thọ,Tâm linh,Đền/đình/miếu/lăng,religious
PTO_0001,Khu di tích lịch sử Đền Hùng,Phú Thọ,Tâm linh,Đền/đình/miếu/lăng,religious
PTO_0061,Khu di tích Đền Mẫu Âu Cơ,Phú Thọ,Tâm linh,Đền/đình/miếu/lăng,religious
PTO_0058,Khu du lịch Ao Châu,Phú Thọ,Thiên nhiên,Núi rừng/hồ thác/sinh thái,mountain
PTO_0095,Khu du lịch Ao Giời - Suối Tiên,Phú Thọ,Thiên nhiên,Núi rừng/hồ thác/sinh thái,mountain
PTO_0044,Khu du lịch Xuân Sơn,Phú Thọ,Giải trí,Khu du lịch/công viên/check-in,checkin
PTO_0032,Khu du lịch nước khoáng nóng Thanh Thủy,Phú Thọ,Văn hóa cộng đồng,Làng nghề/chợ/văn hóa dân gian,culture
PTO_0035,Khu du lịch Đảo Ngọc Xanh,Phú Thọ,Thiên nhiên,Biển đảo/rừng núi/sinh thái,beach
PTO_0103,Khu trải nghiệm hát Xoan Phú Thọ,Phú Thọ,Văn hóa cộng đồng,Làng nghề/chợ/văn hóa dân gian,culture
PTO_0020,Làng Xoan Kim Đức,Phú Thọ,Văn hóa cộng đồng,Làng nghề/chợ/văn hóa dân gian,culture
PTO_0023,Làng Xoan Phượng Lâu,Phú Thọ,Văn hóa cộng đồng,Làng nghề/chợ/văn hóa dân gian,culture
PTO_0017,Làng cổ Hùng Lô,Phú Thọ,Thiên nhiên,Biển đảo/rừng núi/sinh thái,beach
PTO_0102,Làng nghề bún Hùng Lô,Phú Thọ,Văn hóa cộng đồng,Làng nghề/chợ/văn hóa dân gian,culture
PTO_0018,Làng nghề mì gạo Hùng Lô,Phú Thọ,Văn hóa cộng đồng,Làng nghề/chợ/văn hóa dân gian,culture
PTO_0026,Ngã ba Hạc,Phú Thọ,Di tích,Điểm tham quan văn hóa,heritage
PTO_0052,Suối Tiên Xuân Sơn,Phú Thọ,Thiên nhiên,Núi rừng/hồ thác/sinh thái,mountain
PTO_0033,Suối khoáng nóng Thanh Thủy,Phú Thọ,Văn hóa cộng đồng,Làng nghề/chợ/văn hóa dân gian,culture
PTO_0096,Thác Ao Giời,Phú Thọ,Thiên nhiên,Núi rừng/hồ thác/sinh thái,mountain
PTO_0043,Vườn quốc gia Xuân Sơn,Phú Thọ,Thiên nhiên,Núi rừng/hồ thác/sinh thái,mountain
PTO_0036,Vườn vua Resort & Villas,Phú Thọ,Giải trí,Khu du lịch/công viên/check-in,checkin
PTO_0016,Đình Hùng Lô,Phú Thọ,Tâm linh,Đền/đình/miếu/lăng,religious
PTO_0034,Đảo Ngọc Xanh,Phú Thọ,Giải trí,Khu du lịch/công viên/check-in,checkin
PTO_0059,Đầm Ao Châu,Phú Thọ,Thiên nhiên,Núi rừng/hồ thác/sinh thái,mountain
PTO_0094,Đầm Ao Giời - Suối Tiên,Phú Thọ,Thiên nhiên,Núi rừng/hồ thác/sinh thái,mountain
PTO_0076,Đền Hùng Hưng Hóa,Phú Thọ,Tâm linh,Đền/đình/miếu/lăng,religious
PTO_0002,Đền Hạ Đền Hùng,Phú Thọ,Tâm linh,Đền/đình/miếu/lăng,religious
PTO_0060,Đền Mẫu Âu Cơ,Phú Thọ,Tâm linh,Đền/đình/miếu/lăng,religious
PTO_0007,Đền Mẫu Âu Cơ trong Khu di tích Đền Hùng,Phú Thọ,Tâm linh,Đền/đình/miếu/lăng,religious
PTO_0004,Đền Thượng Đền Hùng,Phú Thọ,Tâm linh,Đền/đình/miếu/lăng,religious
PTO_0003,Đền Trung Đền Hùng,Phú Thọ,Tâm linh,Đền/đình/miếu/lăng,religious
PTO_0053,Đỉnh Ten Xuân Sơn,Phú Thọ,Di tích,Điểm tham quan văn hóa,heritage
PTO_0054,Đồi chè Long Cốc,Phú Thọ,Văn hóa cộng đồng,Làng nghề/chợ/văn hóa dân gian,culture
PTO_0047,Bản Cỏi,Phú Thọ,Thiên nhiên,Núi rừng/hồ thác/sinh thái,mountain
PTO_0045,Bản Dù,Phú Thọ,Thiên nhiên,Núi rừng/hồ thác/sinh thái,mountain
PTO_0113,Bản Dọc Thanh Sơn,Phú Thọ,Thiên nhiên,Núi rừng/hồ thác/sinh thái,mountain
PTO_0046,Bản Lạng,Phú Thọ,Thiên nhiên,Núi rừng/hồ thác/sinh thái,mountain
PTO_0110,Bản Mường Yên Lập,Phú Thọ,Thiên nhiên,Núi rừng/hồ thác/sinh thái,mountain
PTO_0014,Bảo tàng Hùng Vương Phú Thọ,Phú Thọ,Tâm linh,Đền/đình/miếu/lăng,religious
PTO_0015,Bảo tàng tỉnh Phú Thọ,Phú Thọ,Văn hóa,Di tích lịch sử/bảo tàng,culture
PTO_0067,Chùa Bảo Sái,Phú Thọ,Tâm linh,Chùa/thiền viện,religious
PTO_0082,Chùa Sơn Vi,Phú Thọ,Tâm linh,Chùa/thiền viện,religious
PTO_0031,Chùa Thiên Quang,Phú Thọ,Tâm linh,Chùa/thiền viện,religious
PTO_0025,Chùa Đại Bi,Phú Thọ,Tâm linh,Chùa/thiền viện,religious
PTO_0086,Chợ Cẩm Khê,Phú Thọ,Văn hóa cộng đồng,Làng nghề/chợ/văn hóa dân gian,culture
PTO_0074,Chợ Hưng Hóa,Phú Thọ,Văn hóa cộng đồng,Làng nghề/chợ/văn hóa dân gian,culture
PTO_0064,Chợ Hạ Hòa,Phú Thọ,Văn hóa cộng đồng,Làng nghề/chợ/văn hóa dân gian,culture
PTO_0084,Chợ Lâm Thao,Phú Thọ,Văn hóa cộng đồng,Làng nghề/chợ/văn hóa dân gian,culture
PTO_0119,Chợ Phù Ninh,Phú Thọ,Văn hóa cộng đồng,Làng nghề/chợ/văn hóa dân gian,culture
PTO_0070,Chợ Thanh Ba,Phú Thọ,Văn hóa cộng đồng,Làng nghề/chợ/văn hóa dân gian,culture
PTO_0114,Chợ Thanh Sơn,Phú Thọ,Văn hóa cộng đồng,Làng nghề/chợ/văn hóa dân gian,culture
PTO_0108,Chợ Yên Lập,Phú Thọ,Văn hóa cộng đồng,Làng nghề/chợ/văn hóa dân gian,culture
PTO_0099,Chợ thị xã Phú Thọ,Phú Thọ,Văn hóa cộng đồng,Làng nghề/chợ/văn hóa dân gian,culture
PTO_0030,Chợ trung tâm Việt Trì,Phú Thọ,Văn hóa cộng đồng,Làng nghề/chợ/văn hóa dân gian,culture
PTO_0091,Chợ Đoan Hùng,Phú Thọ,Văn hóa cộng đồng,Làng nghề/chợ/văn hóa dân gian,culture
PTO_0012,Công viên Văn Lang,Phú Thọ,Giải trí,Khu du lịch/công viên/check-in,checkin
PTO_0048,Hang Lạng,Phú Thọ,Thiên nhiên,Núi rừng/hồ thác/sinh thái,mountain
PTO_0049,Hang Na,Phú Thọ,Thiên nhiên,Núi rừng/hồ thác/sinh thái,mountain
PTO_0050,Hang Thổ Thần,Phú Thọ,Thiên nhiên,Núi rừng/hồ thác/sinh thái,mountain
PTO_0011,Hồ Công viên Văn Lang,Phú Thọ,Thiên nhiên,Núi rừng/hồ thác/sinh thái,mountain
PTO_0105,Hồ Ly,Phú Thọ,Thiên nhiên,Núi rừng/hồ thác/sinh thái,mountain
PTO_0087,Khu di tích Tiên Động,Phú Thọ,Văn hóa,Di tích lịch sử/bảo tàng,culture
PTO_0065,Khu di tích chiến khu Vần - Hiền Lương,Phú Thọ,Văn hóa,Di tích lịch sử/bảo tàng,culture
PTO_0080,Khu di tích khảo cổ Sơn Vi,Phú Thọ,Văn hóa,Di tích lịch sử/bảo tàng,culture
PTO_0106,Khu du lịch Hồ Ly,Phú Thọ,Thiên nhiên,Núi rừng/hồ thác/sinh thái,mountain
PTO_0079,Khu du lịch sinh thái Hùng Lo Tam Nông,Phú Thọ,Giải trí,Khu du lịch/công viên/check-in,checkin
PTO_0116,Khu du lịch sinh thái Thác Mơ Thanh Sơn,Phú Thọ,Thiên nhiên,Núi rừng/hồ thác/sinh thái,mountain
PTO_0063,Khu sinh thái Đầm Vân Hội,Phú Thọ,Thiên nhiên,Núi rừng/hồ thác/sinh thái,mountain
PTO_0073,Khu sinh thái đầm Dị Nậu,Phú Thọ,Thiên nhiên,Núi rừng/hồ thác/sinh thái,mountain
PTO_0090,Làng bưởi Đoan Hùng,Phú Thọ,Văn hóa cộng đồng,Làng nghề/chợ/văn hóa dân gian,culture
PTO_0068,Làng nghề chè Thanh Ba,Phú Thọ,Văn hóa cộng đồng,Làng nghề/chợ/văn hóa dân gian,culture
PTO_0121,Làng nghề mộc Phù Ninh,Phú Thọ,Văn hóa cộng đồng,Làng nghề/chợ/văn hóa dân gian,culture
PTO_0085,Làng nghề nón lá Sai Nga,Phú Thọ,Văn hóa cộng đồng,Làng nghề/chợ/văn hóa dân gian,culture
PTO_0042,Làng nghề tương Đào Xá,Phú Thọ,Văn hóa cộng đồng,Làng nghề/chợ/văn hóa dân gian,culture
PTO_0005,Lăng Hùng Vương,Phú Thọ,Tâm linh,Đền/đình/miếu/lăng,religious
PTO_0019,Miếu Lãi Lèn,Phú Thọ,Tâm linh,Đền/đình/miếu/lăng,religious
PTO_0013,Quảng trường Hùng Vương Việt Trì,Phú Thọ,Tâm linh,Đền/đình/miếu/lăng,religious
PTO_0097,Suối Tiên Hạ Hòa,Phú Thọ,Thiên nhiên,Núi rừng/hồ thác/sinh thái,mountain
PTO_0112,Suối khoáng nóng Thanh Sơn,Phú Thọ,Văn hóa cộng đồng,Làng nghề/chợ/văn hóa dân gian,culture
PTO_0038,Thanh Lâm Resort,Phú Thọ,Giải trí,Khu du lịch/công viên/check-in,checkin
PTO_0075,Thành cổ Hưng Hóa,Phú Thọ,Văn hóa,Di tích lịch sử/bảo tàng,culture
PTO_0051,Thác Chín Tầng,Phú Thọ,Thiên nhiên,Núi rừng/hồ thác/sinh thái,mountain
PTO_0109,Thác Mây Yên Lập,Phú Thọ,Thiên nhiên,Núi rừng/hồ thác/sinh thái,mountain
PTO_0111,Thác Mơ Thanh Sơn,Phú Thọ,Thiên nhiên,Núi rừng/hồ thác/sinh thái,mountain
PTO_0037,Tre Nguồn Resort,Phú Thọ,Giải trí,Khu du lịch/công viên/check-in,checkin
PTO_0089,Vườn bưởi Đoan Hùng,Phú Thọ,Văn hóa cộng đồng,Làng nghề/chợ/văn hóa dân gian,culture
PTO_0022,Đình An Thái,Phú Thọ,Tâm linh,Đền/đình/miếu/lăng,religious
PTO_0100,Đình Bạch Hạc,Phú Thọ,Tâm linh,Đền/đình/miếu/lăng,religious
PTO_0118,Đình Phù Ninh,Phú Thọ,Tâm linh,Đền/đình/miếu/lăng,religious
PTO_0081,Đình Sơn Vi,Phú Thọ,Tâm linh,Đền/đình/miếu/lăng,religious
PTO_0021,Đình Thét,Phú Thọ,Tâm linh,Đền/đình/miếu/lăng,religious
PTO_0040,Đình Đào Xá,Phú Thọ,Tâm linh,Đền/đình/miếu/lăng,religious
PTO_0078,Đầm Cả,Phú Thọ,Thiên nhiên,Núi rừng/hồ thác/sinh thái,mountain
PTO_0072,Đầm Dị Nậu,Phú Thọ,Thiên nhiên,Núi rừng/hồ thác/sinh thái,mountain
PTO_0062,Đầm Vân Hội,Phú Thọ,Thiên nhiên,Núi rừng/hồ thác/sinh thái,mountain
PTO_0101,Đền Bạch Hạc,Phú Thọ,Tâm linh,Đền/đình/miếu/lăng,religious
PTO_0117,Đền Chu Hưng,Phú Thọ,Tâm linh,Đền/đình/miếu/lăng,religious
PTO_0066,Đền Du Yến,Phú Thọ,Tâm linh,Đền/đình/miếu/lăng,religious
PTO_0006,Đền Giếng,Phú Thọ,Tâm linh,Đền/đình/miếu/lăng,religious
PTO_0039,Đền Lăng Sương,Phú Thọ,Tâm linh,Đền/đình/miếu/lăng,religious
PTO_0071,Đền Mẫu Lăng Sương mở rộng,Phú Thọ,Tâm linh,Đền/đình/miếu/lăng,religious
PTO_0092,Đền Mẫu Đoan Hùng,Phú Thọ,Tâm linh,Đền/đình/miếu/lăng,religious
PTO_0041,Đền Mẫu Đào Xá,Phú Thọ,Tâm linh,Đền/đình/miếu/lăng,religious
PTO_0008,Đền Quốc Tổ Lạc Long Quân,Phú Thọ,Tâm linh,Đền/đình/miếu/lăng,religious
PTO_0024,Đền Tam Giang,Phú Thọ,Tâm linh,Đền/đình/miếu/lăng,religious
PTO_0077,Đền Tam Giang Hưng Hóa,Phú Thọ,Tâm linh,Đền/đình/miếu/lăng,religious
PTO_0088,Đền Tiên Động,Phú Thọ,Tâm linh,Đền/đình/miếu/lăng,religious
PTO_0098,Đền Trù Mật,Phú Thọ,Tâm linh,Đền/đình/miếu/lăng,religious
PTO_0083,Đền thờ Tản Viên Sơn Thánh Lâm Thao,Phú Thọ,Tâm linh,Đền/đình/miếu/lăng,religious
PTO_0104,Đền thờ Vua Hùng trong Công viên Văn Lang,Phú Thọ,Tâm linh,Đền/đình/miếu/lăng,religious
PTO_0055,Đồi chè Mỹ Thuận,Phú Thọ,Văn hóa cộng đồng,Làng nghề/chợ/văn hóa dân gian,culture
PTO_0120,Đồi chè Phù Ninh,Phú Thọ,Văn hóa cộng đồng,Làng nghề/chợ/văn hóa dân gian,culture
PTO_0069,Đồi chè Thanh Ba,Phú Thọ,Văn hóa cộng đồng,Làng nghề/chợ/văn hóa dân gian,culture
PTO_0115,Đồi chè Thanh Sơn,Phú Thọ,Văn hóa cộng đồng,Làng nghề/chợ/văn hóa dân gian,culture
PTO_0107,Đồi chè Yên Lập,Phú Thọ,Văn hóa cộng đồng,Làng nghề/chợ/văn hóa dân gian,culture
PTO_0027,Bến Gót,Phú Thọ,Di tích,Điểm tham quan văn hóa,heritage
PTO_0028,Cầu Việt Trì,Phú Thọ,Di tích,Điểm tham quan văn hóa,heritage
PTO_0093,Cầu Đoan Hùng,Phú Thọ,Di tích,Điểm tham quan văn hóa,heritage
PTO_0122,Khu sinh thái Phù Ninh,Phú Thọ,Di tích,Điểm tham quan văn hóa,heritage
PTO_0029,Nhà thờ Chính tòa Sơn Lộc Việt Trì,Phú Thọ,Di tích,Điểm tham quan văn hóa,heritage
PY_0008,Bãi Xép Phú Yên,Phú Yên,Thiên nhiên,Biển đảo/rừng núi/sinh thái,religious
PY_0015,Di tích Tàu Không Số Vũng Rô,Phú Yên,Văn hóa,Di tích lịch sử/bảo tàng,culture
PY_0001,Gành Đá Đĩa,Phú Yên,Thiên nhiên,Biển đảo/rừng núi/sinh thái,beach
PY_0012,Hải đăng Đại Lãnh,Phú Yên,Văn hóa,Di tích lịch sử/bảo tàng,culture
PY_0011,Mũi Điện,Phú Yên,Tâm linh,Đền/phủ/miếu,religious
PY_0029,Nhất Tự Sơn,Phú Yên,Di tích,Điểm tham quan văn hóa,heritage
PY_0020,Quảng trường Nghinh Phong,Phú Yên,Giải trí,Công viên/khu vui chơi/check-in,checkin
PY_0019,Tháp Nghinh Phong,Phú Yên,Văn hóa,Di tích lịch sử/bảo tàng,culture
PY_0014,Vịnh Vũng Rô,Phú Yên,Thiên nhiên,Biển đảo/rừng núi/sinh thái,beach
PY_0005,Đầm Ô Loan,Phú Yên,Thiên nhiên,Biển đảo/rừng núi/sinh thái,beach
PY_0072,Bãi Bàu Sông Cầu,Phú Yên,Thiên nhiên,Biển đảo/rừng núi/sinh thái,beach
PY_0016,Bãi Gốc,Phú Yên,Thiên nhiên,Biển đảo/rừng núi/sinh thái,beach
PY_0010,Bãi Môn,Phú Yên,Thiên nhiên,Biển đảo/rừng núi/sinh thái,beach
PY_0055,Bãi Nồm Sông Cầu,Phú Yên,Thiên nhiên,Biển đảo/rừng núi/sinh thái,beach
PY_0032,Bãi Rạng Sông Cầu,Phú Yên,Thiên nhiên,Biển đảo/rừng núi/sinh thái,beach
PY_0054,Bãi Tràm Phú Yên,Phú Yên,Thiên nhiên,Biển đảo/rừng núi/sinh thái,religious
PY_0048,Bãi biển Long Thủy,Phú Yên,Thiên nhiên,Biển đảo/rừng núi/sinh thái,beach
PY_0052,Bãi biển Phú Thường,Phú Yên,Thiên nhiên,Biển đảo/rừng núi/sinh thái,religious
PY_0073,Bãi biển Phước Tân,Phú Yên,Thiên nhiên,Biển đảo/rừng núi/sinh thái,beach
PY_0018,Bãi biển Tuy Hòa,Phú Yên,Thiên nhiên,Biển đảo/rừng núi/sinh thái,beach
PY_0030,Bãi biển Từ Nham,Phú Yên,Thiên nhiên,Biển đảo/rừng núi/sinh thái,beach
PY_0031,Bãi Ôm,Phú Yên,Thiên nhiên,Biển đảo/rừng núi/sinh thái,beach
PY_0027,Bảo tàng Phú Yên,Phú Yên,Văn hóa,Di tích lịch sử/bảo tàng,culture
PY_0028,Chùa Bảo Tịnh,Phú Yên,Tâm linh,Chùa/thiền viện,religious
PY_0053,Chùa Thanh Lương,Phú Yên,Tâm linh,Chùa/thiền viện,religious
PY_0064,Chợ đêm Tuy Hòa,Phú Yên,Văn hóa cộng đồng,Bản làng/làng nghề/chợ,culture
PY_0061,Di tích Thành An Thổ,Phú Yên,Văn hóa,Di tích lịch sử/bảo tàng,culture
